"cod_ibge","tipo","sexo","n"
210515,"10 a 14 anos","Homem",752
210515,"5 a 9 anos","Homem",755
210515,"0 a 4 anos","Homem",789
210510,"Mais de 100 anos","Homem",7
210510,"95 a 99 anos","Homem",12
210510,"90 a 94 anos","Homem",32
210510,"85 a 89 anos","Homem",60
210510,"80 a 84 anos","Homem",81
210510,"75 a 79 anos","Homem",142
210510,"70 a 74 anos","Homem",200
210510,"65 a 69 anos","Homem",260
210510,"60 a 64 anos","Homem",318
210510,"55 a 59 anos","Homem",408
210510,"50 a 54 anos","Homem",430
210510,"45 a 49 anos","Homem",502
210510,"40 a 44 anos","Homem",618
210510,"35 a 39 anos","Homem",703
210510,"30 a 34 anos","Homem",918
210510,"25 a 29 anos","Homem",979
210510,"20 a 24 anos","Homem",1278
210510,"15 a 19 anos","Homem",1545
210510,"10 a 14 anos","Homem",1705
210510,"5 a 9 anos","Homem",1545
210510,"0 a 4 anos","Homem",1349
210500,"Mais de 100 anos","Homem",2
210500,"95 a 99 anos","Homem",12
210500,"90 a 94 anos","Homem",38
210500,"85 a 89 anos","Homem",43
210500,"80 a 84 anos","Homem",64
210500,"75 a 79 anos","Homem",138
210500,"70 a 74 anos","Homem",183
210500,"65 a 69 anos","Homem",283
210500,"60 a 64 anos","Homem",331
210500,"55 a 59 anos","Homem",377
210500,"50 a 54 anos","Homem",395
210500,"45 a 49 anos","Homem",520
210500,"40 a 44 anos","Homem",630
210500,"35 a 39 anos","Homem",718
210500,"30 a 34 anos","Homem",851
210500,"25 a 29 anos","Homem",1076
210500,"20 a 24 anos","Homem",1228
210500,"15 a 19 anos","Homem",1505
210500,"10 a 14 anos","Homem",1778
210500,"5 a 9 anos","Homem",1856
210500,"0 a 4 anos","Homem",1656
210490,"Mais de 100 anos","Homem",3
210490,"95 a 99 anos","Homem",3
210490,"90 a 94 anos","Homem",20
210490,"85 a 89 anos","Homem",30
210490,"80 a 84 anos","Homem",65
210490,"75 a 79 anos","Homem",117
210490,"70 a 74 anos","Homem",162
210490,"65 a 69 anos","Homem",164
210490,"60 a 64 anos","Homem",222
210490,"55 a 59 anos","Homem",216
210490,"50 a 54 anos","Homem",281
210490,"45 a 49 anos","Homem",273
210490,"40 a 44 anos","Homem",330
210490,"35 a 39 anos","Homem",347
210490,"30 a 34 anos","Homem",403
210490,"25 a 29 anos","Homem",545
210490,"20 a 24 anos","Homem",560
210490,"15 a 19 anos","Homem",677
210490,"10 a 14 anos","Homem",607
210490,"5 a 9 anos","Homem",599
210490,"0 a 4 anos","Homem",516
210480,"Mais de 100 anos","Homem",NA
210480,"95 a 99 anos","Homem",12
210480,"90 a 94 anos","Homem",36
210480,"85 a 89 anos","Homem",75
210480,"80 a 84 anos","Homem",175
210480,"75 a 79 anos","Homem",326
210480,"70 a 74 anos","Homem",438
210480,"65 a 69 anos","Homem",563
210480,"60 a 64 anos","Homem",781
210480,"55 a 59 anos","Homem",836
210480,"50 a 54 anos","Homem",995
210480,"45 a 49 anos","Homem",1282
210480,"40 a 44 anos","Homem",1528
210480,"35 a 39 anos","Homem",1797
210480,"30 a 34 anos","Homem",2198
210480,"25 a 29 anos","Homem",2835
210480,"20 a 24 anos","Homem",3198
210480,"15 a 19 anos","Homem",362
210480,"10 a 14 anos","Homem",3804
210480,"5 a 9 anos","Homem",362
210480,"0 a 4 anos","Homem",3577
210470,"Mais de 100 anos","Homem",NA
210470,"95 a 99 anos","Homem",2
210470,"90 a 94 anos","Homem",10
210470,"85 a 89 anos","Homem",9
210470,"80 a 84 anos","Homem",24
210470,"75 a 79 anos","Homem",31
210470,"70 a 74 anos","Homem",68
210470,"65 a 69 anos","Homem",84
210470,"60 a 64 anos","Homem",100
210470,"55 a 59 anos","Homem",102
210470,"50 a 54 anos","Homem",130
210470,"45 a 49 anos","Homem",156
210470,"40 a 44 anos","Homem",164
210470,"35 a 39 anos","Homem",182
210470,"30 a 34 anos","Homem",232
210470,"25 a 29 anos","Homem",255
210470,"20 a 24 anos","Homem",302
210470,"15 a 19 anos","Homem",314
210470,"10 a 14 anos","Homem",328
210470,"5 a 9 anos","Homem",274
210470,"0 a 4 anos","Homem",264
210467,"Mais de 100 anos","Homem",1
210467,"95 a 99 anos","Homem",3
210467,"90 a 94 anos","Homem",11
210467,"85 a 89 anos","Homem",26
210467,"80 a 84 anos","Homem",57
210467,"75 a 79 anos","Homem",111
210467,"70 a 74 anos","Homem",167
210467,"65 a 69 anos","Homem",237
210467,"60 a 64 anos","Homem",283
210467,"55 a 59 anos","Homem",351
210467,"50 a 54 anos","Homem",427
210467,"45 a 49 anos","Homem",511
210467,"40 a 44 anos","Homem",549
210467,"35 a 39 anos","Homem",639
210467,"30 a 34 anos","Homem",836
210467,"25 a 29 anos","Homem",1084
210467,"20 a 24 anos","Homem",1304
210467,"15 a 19 anos","Homem",1388
210467,"10 a 14 anos","Homem",1684
210467,"5 a 9 anos","Homem",1653
210467,"0 a 4 anos","Homem",1541
210465,"Mais de 100 anos","Homem",1
210465,"95 a 99 anos","Homem",1
210465,"90 a 94 anos","Homem",12
210465,"85 a 89 anos","Homem",24
210465,"80 a 84 anos","Homem",33
210465,"75 a 79 anos","Homem",56
210465,"70 a 74 anos","Homem",89
210465,"65 a 69 anos","Homem",137
210465,"60 a 64 anos","Homem",133
210465,"55 a 59 anos","Homem",162
210465,"50 a 54 anos","Homem",199
210465,"45 a 49 anos","Homem",248
210465,"40 a 44 anos","Homem",298
210465,"35 a 39 anos","Homem",321
210465,"30 a 34 anos","Homem",453
210465,"25 a 29 anos","Homem",525
210465,"20 a 24 anos","Homem",589
210465,"15 a 19 anos","Homem",628
210465,"10 a 14 anos","Homem",694
210465,"5 a 9 anos","Homem",753
210465,"0 a 4 anos","Homem",659
210462,"Mais de 100 anos","Homem",1
210462,"95 a 99 anos","Homem",4
210462,"90 a 94 anos","Homem",9
210462,"85 a 89 anos","Homem",11
210462,"80 a 84 anos","Homem",22
210462,"75 a 79 anos","Homem",41
210462,"70 a 74 anos","Homem",78
210462,"65 a 69 anos","Homem",79
210462,"60 a 64 anos","Homem",102
210462,"55 a 59 anos","Homem",138
210462,"50 a 54 anos","Homem",139
210462,"45 a 49 anos","Homem",170
210462,"40 a 44 anos","Homem",181
210462,"35 a 39 anos","Homem",196
210462,"30 a 34 anos","Homem",312
210462,"25 a 29 anos","Homem",290
210462,"20 a 24 anos","Homem",332
210462,"15 a 19 anos","Homem",403
210462,"10 a 14 anos","Homem",470
210462,"5 a 9 anos","Homem",418
210462,"0 a 4 anos","Homem",354
210460,"Mais de 100 anos","Homem",1
210460,"95 a 99 anos","Homem",6
210460,"90 a 94 anos","Homem",23
210460,"85 a 89 anos","Homem",45
210460,"80 a 84 anos","Homem",65
210460,"75 a 79 anos","Homem",101
210460,"70 a 74 anos","Homem",161
210460,"65 a 69 anos","Homem",219
210460,"60 a 64 anos","Homem",242
210460,"55 a 59 anos","Homem",302
210460,"50 a 54 anos","Homem",288
210460,"45 a 49 anos","Homem",343
210460,"40 a 44 anos","Homem",352
210460,"35 a 39 anos","Homem",432
210460,"30 a 34 anos","Homem",567
210460,"25 a 29 anos","Homem",651
210460,"20 a 24 anos","Homem",726
210460,"15 a 19 anos","Homem",810
210460,"10 a 14 anos","Homem",963
210460,"5 a 9 anos","Homem",906
210460,"0 a 4 anos","Homem",857
210455,"Mais de 100 anos","Homem",NA
210455,"95 a 99 anos","Homem",1
210455,"90 a 94 anos","Homem",14
210455,"85 a 89 anos","Homem",31
210455,"80 a 84 anos","Homem",47
210455,"75 a 79 anos","Homem",88
210455,"70 a 74 anos","Homem",145
210455,"65 a 69 anos","Homem",183
210455,"60 a 64 anos","Homem",215
210455,"55 a 59 anos","Homem",253
210455,"50 a 54 anos","Homem",285
210455,"45 a 49 anos","Homem",378
210455,"40 a 44 anos","Homem",432
210455,"35 a 39 anos","Homem",503
210455,"30 a 34 anos","Homem",613
210455,"25 a 29 anos","Homem",725
210455,"20 a 24 anos","Homem",783
210455,"15 a 19 anos","Homem",815
210455,"10 a 14 anos","Homem",930
210455,"5 a 9 anos","Homem",899
210455,"0 a 4 anos","Homem",812
210450,"Mais de 100 anos","Homem",NA
210450,"95 a 99 anos","Homem",5
210450,"90 a 94 anos","Homem",8
210450,"85 a 89 anos","Homem",22
210450,"80 a 84 anos","Homem",32
210450,"75 a 79 anos","Homem",71
210450,"70 a 74 anos","Homem",103
210450,"65 a 69 anos","Homem",132
210450,"60 a 64 anos","Homem",153
210450,"55 a 59 anos","Homem",186
210450,"50 a 54 anos","Homem",199
210450,"45 a 49 anos","Homem",205
210450,"40 a 44 anos","Homem",269
210450,"35 a 39 anos","Homem",262
210450,"30 a 34 anos","Homem",371
210450,"25 a 29 anos","Homem",427
210450,"20 a 24 anos","Homem",519
210450,"15 a 19 anos","Homem",517
210450,"10 a 14 anos","Homem",580
210450,"5 a 9 anos","Homem",514
210450,"0 a 4 anos","Homem",491
210440,"Mais de 100 anos","Homem",NA
210440,"95 a 99 anos","Homem",4
210440,"90 a 94 anos","Homem",16
210440,"85 a 89 anos","Homem",44
210440,"80 a 84 anos","Homem",74
210440,"75 a 79 anos","Homem",115
210440,"70 a 74 anos","Homem",178
210440,"65 a 69 anos","Homem",211
210440,"60 a 64 anos","Homem",277
210440,"55 a 59 anos","Homem",342
210440,"50 a 54 anos","Homem",329
210440,"45 a 49 anos","Homem",430
210440,"40 a 44 anos","Homem",466
210440,"35 a 39 anos","Homem",485
210440,"30 a 34 anos","Homem",657
210440,"25 a 29 anos","Homem",714
210440,"20 a 24 anos","Homem",753
210440,"15 a 19 anos","Homem",908
210440,"10 a 14 anos","Homem",934
210440,"5 a 9 anos","Homem",932
210440,"0 a 4 anos","Homem",808
210430,"Mais de 100 anos","Homem",1
210430,"95 a 99 anos","Homem",2
210430,"90 a 94 anos","Homem",6
210430,"85 a 89 anos","Homem",11
210430,"80 a 84 anos","Homem",20
210430,"75 a 79 anos","Homem",44
210430,"70 a 74 anos","Homem",62
210430,"65 a 69 anos","Homem",109
210430,"60 a 64 anos","Homem",154
210430,"55 a 59 anos","Homem",183
210430,"50 a 54 anos","Homem",195
210430,"45 a 49 anos","Homem",262
210430,"40 a 44 anos","Homem",345
210430,"35 a 39 anos","Homem",409
210430,"30 a 34 anos","Homem",419
210430,"25 a 29 anos","Homem",538
210430,"20 a 24 anos","Homem",558
210430,"15 a 19 anos","Homem",612
210430,"10 a 14 anos","Homem",613
210430,"5 a 9 anos","Homem",503
210430,"0 a 4 anos","Homem",520
210420,"Mais de 100 anos","Homem",NA
210420,"95 a 99 anos","Homem",10
210420,"90 a 94 anos","Homem",19
210420,"85 a 89 anos","Homem",40
210420,"80 a 84 anos","Homem",61
210420,"75 a 79 anos","Homem",97
210420,"70 a 74 anos","Homem",138
210420,"65 a 69 anos","Homem",194
210420,"60 a 64 anos","Homem",278
210420,"55 a 59 anos","Homem",246
210420,"50 a 54 anos","Homem",317
210420,"45 a 49 anos","Homem",363
210420,"40 a 44 anos","Homem",378
210420,"35 a 39 anos","Homem",410
210420,"30 a 34 anos","Homem",512
210420,"25 a 29 anos","Homem",524
210420,"20 a 24 anos","Homem",624
210420,"15 a 19 anos","Homem",840
210420,"10 a 14 anos","Homem",879
210420,"5 a 9 anos","Homem",880
210420,"0 a 4 anos","Homem",802
210410,"Mais de 100 anos","Homem",NA
210410,"95 a 99 anos","Homem",5
210410,"90 a 94 anos","Homem",11
210410,"85 a 89 anos","Homem",11
210410,"80 a 84 anos","Homem",36
210410,"75 a 79 anos","Homem",66
210410,"70 a 74 anos","Homem",82
210410,"65 a 69 anos","Homem",119
210410,"60 a 64 anos","Homem",166
210410,"55 a 59 anos","Homem",180
210410,"50 a 54 anos","Homem",216
210410,"45 a 49 anos","Homem",270
210410,"40 a 44 anos","Homem",314
210410,"35 a 39 anos","Homem",333
210410,"30 a 34 anos","Homem",457
210410,"25 a 29 anos","Homem",503
210410,"20 a 24 anos","Homem",634
210410,"15 a 19 anos","Homem",714
210410,"10 a 14 anos","Homem",722
210410,"5 a 9 anos","Homem",606
210410,"0 a 4 anos","Homem",527
210409,"Mais de 100 anos","Homem",1
210409,"95 a 99 anos","Homem",1
210409,"90 a 94 anos","Homem",5
210409,"85 a 89 anos","Homem",18
210409,"80 a 84 anos","Homem",51
210409,"75 a 79 anos","Homem",79
210409,"70 a 74 anos","Homem",122
210409,"65 a 69 anos","Homem",162
210409,"60 a 64 anos","Homem",220
210409,"55 a 59 anos","Homem",257
210409,"50 a 54 anos","Homem",337
210409,"45 a 49 anos","Homem",401
210409,"40 a 44 anos","Homem",485
210409,"35 a 39 anos","Homem",564
210409,"30 a 34 anos","Homem",674
210409,"25 a 29 anos","Homem",849
210409,"20 a 24 anos","Homem",914
210409,"15 a 19 anos","Homem",1153
210409,"10 a 14 anos","Homem",1185
210409,"5 a 9 anos","Homem",1009
210409,"0 a 4 anos","Homem",837
210408,"Mais de 100 anos","Homem",2
210408,"95 a 99 anos","Homem",3
210408,"90 a 94 anos","Homem",5
210408,"85 a 89 anos","Homem",20
210408,"80 a 84 anos","Homem",25
210408,"75 a 79 anos","Homem",35
210408,"70 a 74 anos","Homem",65
210408,"65 a 69 anos","Homem",90
210408,"60 a 64 anos","Homem",101
210408,"55 a 59 anos","Homem",117
210408,"50 a 54 anos","Homem",143
210408,"45 a 49 anos","Homem",203
210408,"40 a 44 anos","Homem",211
210408,"35 a 39 anos","Homem",297
210408,"30 a 34 anos","Homem",298
210408,"25 a 29 anos","Homem",422
210408,"20 a 24 anos","Homem",425
210408,"15 a 19 anos","Homem",573
210408,"10 a 14 anos","Homem",600
210408,"5 a 9 anos","Homem",617
210408,"0 a 4 anos","Homem",587
210407,"Mais de 100 anos","Homem",1
210407,"95 a 99 anos","Homem",2
210407,"90 a 94 anos","Homem",5
210407,"85 a 89 anos","Homem",15
210407,"80 a 84 anos","Homem",25
210407,"75 a 79 anos","Homem",44
210407,"70 a 74 anos","Homem",64
210407,"65 a 69 anos","Homem",91
210407,"60 a 64 anos","Homem",126
210407,"55 a 59 anos","Homem",159
210407,"50 a 54 anos","Homem",150
210407,"45 a 49 anos","Homem",206
210407,"40 a 44 anos","Homem",216
210407,"35 a 39 anos","Homem",245
210407,"30 a 34 anos","Homem",302
210407,"25 a 29 anos","Homem",304
210407,"20 a 24 anos","Homem",369
210407,"15 a 19 anos","Homem",485
210407,"10 a 14 anos","Homem",566
210407,"5 a 9 anos","Homem",489
210407,"0 a 4 anos","Homem",402
210405,"Mais de 100 anos","Homem",1
210405,"95 a 99 anos","Homem",5
210405,"90 a 94 anos","Homem",16
210405,"85 a 89 anos","Homem",51
210405,"80 a 84 anos","Homem",93
210405,"75 a 79 anos","Homem",159
210405,"70 a 74 anos","Homem",240
210405,"65 a 69 anos","Homem",342
210405,"60 a 64 anos","Homem",460
210405,"55 a 59 anos","Homem",580
210405,"50 a 54 anos","Homem",692
210405,"45 a 49 anos","Homem",923
210405,"40 a 44 anos","Homem",1111
210405,"35 a 39 anos","Homem",1278
210405,"30 a 34 anos","Homem",1744
210405,"25 a 29 anos","Homem",2069
210405,"20 a 24 anos","Homem",2134
210405,"15 a 19 anos","Homem",1777
210405,"10 a 14 anos","Homem",1812
210405,"5 a 9 anos","Homem",1682
210405,"0 a 4 anos","Homem",1848
210400,"Mais de 100 anos","Homem",1
210400,"95 a 99 anos","Homem",7
210400,"90 a 94 anos","Homem",15
210400,"85 a 89 anos","Homem",29
210400,"80 a 84 anos","Homem",67
210400,"75 a 79 anos","Homem",114
210400,"70 a 74 anos","Homem",163
210400,"65 a 69 anos","Homem",204
210400,"60 a 64 anos","Homem",290
210400,"55 a 59 anos","Homem",322
210400,"50 a 54 anos","Homem",350
210400,"45 a 49 anos","Homem",390
210400,"40 a 44 anos","Homem",480
210400,"35 a 39 anos","Homem",515
210400,"30 a 34 anos","Homem",625
210400,"25 a 29 anos","Homem",760
210400,"20 a 24 anos","Homem",856
210400,"15 a 19 anos","Homem",1001
210400,"10 a 14 anos","Homem",1028
210400,"5 a 9 anos","Homem",963
210400,"0 a 4 anos","Homem",895
210390,"Mais de 100 anos","Homem",NA
210390,"95 a 99 anos","Homem",1
210390,"90 a 94 anos","Homem",12
210390,"85 a 89 anos","Homem",18
210390,"80 a 84 anos","Homem",24
210390,"75 a 79 anos","Homem",67
210390,"70 a 74 anos","Homem",93
210390,"65 a 69 anos","Homem",118
210390,"60 a 64 anos","Homem",136
210390,"55 a 59 anos","Homem",152
210390,"50 a 54 anos","Homem",176
210390,"45 a 49 anos","Homem",212
210390,"40 a 44 anos","Homem",269
210390,"35 a 39 anos","Homem",281
210390,"30 a 34 anos","Homem",345
210390,"25 a 29 anos","Homem",424
210390,"20 a 24 anos","Homem",497
210390,"15 a 19 anos","Homem",627
210390,"10 a 14 anos","Homem",644
210390,"5 a 9 anos","Homem",689
210390,"0 a 4 anos","Homem",598
210380,"Mais de 100 anos","Homem",NA
210380,"95 a 99 anos","Homem",5
210380,"90 a 94 anos","Homem",23
210380,"85 a 89 anos","Homem",54
210380,"80 a 84 anos","Homem",68
210380,"75 a 79 anos","Homem",140
210380,"70 a 74 anos","Homem",203
210380,"65 a 69 anos","Homem",247
210380,"60 a 64 anos","Homem",313
210380,"55 a 59 anos","Homem",314
210380,"50 a 54 anos","Homem",419
210380,"45 a 49 anos","Homem",582
210380,"40 a 44 anos","Homem",610
210380,"35 a 39 anos","Homem",677
210380,"30 a 34 anos","Homem",869
210380,"25 a 29 anos","Homem",981
210380,"20 a 24 anos","Homem",966
210380,"15 a 19 anos","Homem",108
210380,"10 a 14 anos","Homem",1224
210380,"5 a 9 anos","Homem",1138
210380,"0 a 4 anos","Homem",1037
210375,"Mais de 100 anos","Homem",1
210375,"95 a 99 anos","Homem",NA
210375,"90 a 94 anos","Homem",6
210375,"85 a 89 anos","Homem",26
210375,"80 a 84 anos","Homem",58
210375,"75 a 79 anos","Homem",91
210375,"70 a 74 anos","Homem",122
210375,"65 a 69 anos","Homem",135
210375,"60 a 64 anos","Homem",169
210375,"55 a 59 anos","Homem",188
210375,"50 a 54 anos","Homem",222
210375,"45 a 49 anos","Homem",236
210375,"40 a 44 anos","Homem",293
210375,"35 a 39 anos","Homem",318
210375,"30 a 34 anos","Homem",479
210375,"25 a 29 anos","Homem",554
210375,"20 a 24 anos","Homem",623
210375,"15 a 19 anos","Homem",666
210375,"10 a 14 anos","Homem",745
210375,"5 a 9 anos","Homem",729
210375,"0 a 4 anos","Homem",610
210370,"Mais de 100 anos","Homem",NA
210370,"95 a 99 anos","Homem",9
210370,"90 a 94 anos","Homem",22
210370,"85 a 89 anos","Homem",65
210370,"80 a 84 anos","Homem",142
210370,"75 a 79 anos","Homem",265
210370,"70 a 74 anos","Homem",345
210370,"65 a 69 anos","Homem",458
210370,"60 a 64 anos","Homem",449
210370,"55 a 59 anos","Homem",621
210370,"50 a 54 anos","Homem",705
210370,"45 a 49 anos","Homem",845
210370,"40 a 44 anos","Homem",868
210370,"35 a 39 anos","Homem",1032
210370,"30 a 34 anos","Homem",1183
210370,"25 a 29 anos","Homem",1433
210370,"20 a 24 anos","Homem",1467
210370,"15 a 19 anos","Homem",1641
210370,"10 a 14 anos","Homem",1873
210370,"5 a 9 anos","Homem",1775
210370,"0 a 4 anos","Homem",1401
210360,"Mais de 100 anos","Homem",4
210360,"95 a 99 anos","Homem",6
210360,"90 a 94 anos","Homem",65
210360,"85 a 89 anos","Homem",137
210360,"80 a 84 anos","Homem",223
210360,"75 a 79 anos","Homem",376
210360,"70 a 74 anos","Homem",528
210360,"65 a 69 anos","Homem",741
210360,"60 a 64 anos","Homem",892
210360,"55 a 59 anos","Homem",984
210360,"50 a 54 anos","Homem",1139
210360,"45 a 49 anos","Homem",1364
210360,"40 a 44 anos","Homem",1501
210360,"35 a 39 anos","Homem",1803
210360,"30 a 34 anos","Homem",2108
210360,"25 a 29 anos","Homem",2487
210360,"20 a 24 anos","Homem",2911
210360,"15 a 19 anos","Homem",3023
210360,"10 a 14 anos","Homem",3623
210360,"5 a 9 anos","Homem",3558
210360,"0 a 4 anos","Homem",3189
210355,"Mais de 100 anos","Homem",NA
210355,"95 a 99 anos","Homem",2
210355,"90 a 94 anos","Homem",8
210355,"85 a 89 anos","Homem",15
210355,"80 a 84 anos","Homem",26
210355,"75 a 79 anos","Homem",69
210355,"70 a 74 anos","Homem",101
210355,"65 a 69 anos","Homem",137
210355,"60 a 64 anos","Homem",175
210355,"55 a 59 anos","Homem",236
210355,"50 a 54 anos","Homem",248
210355,"45 a 49 anos","Homem",252
210355,"40 a 44 anos","Homem",313
210355,"35 a 39 anos","Homem",414
210355,"30 a 34 anos","Homem",533
210355,"25 a 29 anos","Homem",633
210355,"20 a 24 anos","Homem",655
210355,"15 a 19 anos","Homem",785
210355,"10 a 14 anos","Homem",959
210355,"5 a 9 anos","Homem",996
210355,"0 a 4 anos","Homem",924
210350,"Mais de 100 anos","Homem",1
210350,"95 a 99 anos","Homem",10
210350,"90 a 94 anos","Homem",30
210350,"85 a 89 anos","Homem",54
210350,"80 a 84 anos","Homem",115
210350,"75 a 79 anos","Homem",200
210350,"70 a 74 anos","Homem",301
210350,"65 a 69 anos","Homem",410
210350,"60 a 64 anos","Homem",491
210350,"55 a 59 anos","Homem",560
210350,"50 a 54 anos","Homem",732
210350,"45 a 49 anos","Homem",909
210350,"40 a 44 anos","Homem",921
210350,"35 a 39 anos","Homem",1059
210350,"30 a 34 anos","Homem",1372
210350,"25 a 29 anos","Homem",168
210350,"20 a 24 anos","Homem",1883
210350,"15 a 19 anos","Homem",2339
